gameId,game,boxart,naRelDate2,euRelDate2,loosePrice,licensed,wikipediaUrl
617,Stealth ATF,,1989-10-01,,0,1,/wiki/Stealth_ATF
618,Stinger,,1987-09-01,,938,1,/wiki/Stinger_(video_game)
619,Streemerz,,,,0,0,/w/index.php?title=Streemerz_(NES_homebrew)&amp;action=edit&amp;redlink=1
620,Street Cop,,1989-06-01,,1206,1,/wiki/Street_Cop
621,Street Fighter 2010: The Final Fight,,1990-09-01,,498,1,/wiki/Street_Fighter_2010:_The_Final_Fight
622,Strider,,1989-07-01,,405,1,/wiki/Strider_(NES_video_game)
623,Stunt Kids,,,,2499,0,/wiki/Stunt_Kids
624,Sudoku 2007,,,,0,0,/w/index.php?title=Sudoku_2007&amp;action=edit&amp;redlink=1
625,Sunday Funday,,,,6380,0,/wiki/Sunday_Funday
626,Super C,,1990-04-01,,1446,1,/wiki/Super_Contra#Nintendo_Entertainment_System
627,Super Cars,,1991-02-01,,877,1,/wiki/Super_Cars
628,Super Dodge Ball,,1988-06-01,,1426,1,/wiki/Super_Dodge_Ball
629,Super Glove Ball,,1990-10-01,,300,1,/wiki/Super_Glove_Ball
630,Super Jeopardy!,Super Jeopardy,1991-09-01,,0,1,/wiki/Super_Jeopardy!
631,Super Mario Bros.,Super Mario Bros 1,1985-10-01,1987-05-15,683,1,/wiki/Super_Mario_Bros.
632,Super Mario Bros. 2,Super Mario Bros 2,1988-10-01,1989-04-28,1097,1,/wiki/Super_Mario_Bros._2
633,Super Mario Bros. 3,Super Mario Bros 3,1990-02-01,1991-08-29,968,1,/wiki/Super_Mario_Bros._3
634,Super Mario Bros./Duck Hunt,,1988-11-01,,375,1,/wiki/Super_Mario_Bros./Duck_Hunt
635,Super Mario Bros./Duck Hunt/World Class Track Meet,,1990-12-01,,415,1,/wiki/Super_Mario_Bros./Duck_Hunt/World_Class_Track_Meet
636,Super Mario Bros./Tetris/Nintendo World Cup,,,1988-11-01,0,1,/wiki/Super_Mario_Bros./Tetris/Nintendo_World_Cup
637,Super NeSnake 2,,,,0,0,/w/index.php?title=Super_NeSnake_2&amp;action=edit&amp;redlink=1
638,Super Pitfall,,1987-11-01,,500,1,/wiki/Super_Pitfall
639,Super Spike V'Ball,,1990-02-01,1992-01-23,0,1,/wiki/Super_Spike_V%27Ball
640,Super Spike V'Ball/Nintendo World Cup,,1990-12-01,,0,1,/wiki/Mario-Duck_Hunt_package
641,Super Sprint,,,,358,0,/wiki/Super_Sprint
642,Super Spy Hunter,,1992-02-01,,1049,1,/wiki/Super_Spy_Hunter
643,Super Team Games,,1988-11-01,,701,1,/wiki/Super_Team_Games
644,Super Turrican,,,1993-07-22,0,1,/wiki/Super_Turrican
645,Superman,,1988-12-01,,750,1,/wiki/Superman_(Kemco_game)
646,Swamp Thing,,1992-12-01,,2549,1,/wiki/Swamp_Thing_(video_game)
647,Sword Master,,1992-01-01,1993-01-21,4999,1,/wiki/Sword_Master_(video_game)
648,Swords and Serpents,,1990-08-01,1991-11-28,297,1,/wiki/Swords_and_Serpents
649,Taboo: The Sixth Sense,,1989-04-01,,323,1,/wiki/Taboo:_The_Sixth_Sense
650,Tag Team Wrestling,,1986-10-01,,236,1,/wiki/Tag_Team_Wrestling
651,Tagin' Dragon,,,,3999,0,/wiki/Colorful_Dragon
652,TaleSpin,,1991-12-01,1992-09-24,800,1,/wiki/TaleSpin_(video_game)
653,Target: Renegade,,1990-03-01,,299,1,/wiki/Target:_Renegade
654,Tecmo Baseball,,1989-01-01,,207,1,/wiki/Tecmo_Baseball
655,Tecmo Bowl,,1989-02-01,,605,1,/wiki/Tecmo_Bowl
656,Tecmo Cup Soccer Game,,1992-09-01,1992-09-24,0,1,/wiki/Tecmo_Cup_Soccer_Game
657,Tecmo NBA Basketball,,1992-11-01,,850,1,/wiki/Tecmo_NBA_Basketball
658,Tecmo Super Bowl,,1991-12-01,,1397,1,/wiki/Tecmo_Super_Bowl
659,Tecmo World Cup Soccer,,,1991-01-01,0,1,/wiki/Tecmo_World_Cup_Soccer
660,Tecmo World Wrestling,,1990-04-01,1990-11-23,412,1,/wiki/Tecmo_World_Wrestling
661,Teenage Mutant Ninja Turtles,,1989-06-01,1990-08-17,602,1,/wiki/Teenage_Mutant_Ninja_Turtles_(1989_video_game)
662,Teenage Mutant Ninja Turtles II: The Arcade Game,,1990-12-01,1991-11-14,981,1,/wiki/Teenage_Mutant_Ninja_Turtles_(arcade_game)
663,Teenage Mutant Ninja Turtles III: The Manhattan Project,,1992-02-01,,1950,1,/wiki/Teenage_Mutant_Ninja_Turtles_III:_The_Manhattan_Project
664,Teenage Mutant Ninja Turtles: Tournament Fighters,,1994-02-01,,9205,1,/wiki/Teenage_Mutant_Ninja_Turtles:_Tournament_Fighters
665,Tennis,,1985-10-01,1986-09-01,488,1,/wiki/Tennis_(video_game)
666,Terminator 2: Judgment Day,,1992-02-01,,0,1,/wiki/Terminator_2:_Judgment_Day_(Acclaim)
667,Terra Cresta,,1990-03-01,,1099,1,/wiki/Terra_Cresta
668,Tetris,,1989-11-01,1990-02-23,397,1,/wiki/Tetris
669,Tetris,,,,0,0,/wiki/Tetris:_The_Soviet_Mind_Game
670,Tetris 2,,1993-10-01,,457,1,/wiki/Tetris_2
671,The Addams Family,,1992-01-01,1992-12-30,639,1,/wiki/The_Addams_Family_(video_game)
672,The Addams Family: Pugsley's Scavenger Hunt,,1993-08-01,1992-01-01,2252,1,/wiki/The_Addams_Family:_Pugsley%27s_Scavenger_Hunt
673,The Adventures of Bayou Billy,,1989-06-01,1991-01-24,159,1,/wiki/The_Adventures_of_Bayou_Billy
674,The Adventures of Gilligan's Island,,1990-07-01,,0,1,/wiki/The_Adventures_of_Gilligan%27s_Island
675,The Adventures of Rad Gravity,,1990-12-01,1991-05-30,0,1,/wiki/The_Adventures_of_Rad_Gravity
676,The Adventures of Rocky and Bullwinkle and Friends,,1992-12-01,,795,1,/wiki/The_Adventures_of_Rocky_and_Bullwinkle_and_Friends_(video_game)
677,The Adventures of Tom Sawyer,,1989-08-01,,355,1,/wiki/The_Adventures_of_Tom_Sawyer_(video_game)
678,The Bard's Tale,,1991-11-01,,1249,1,/wiki/The_Bard%27s_Tale_(1985_video_game)
679,The Battle of Olympus,,1989-12-01,1991-09-26,625,1,/wiki/The_Battle_of_Olympus
680,The Black Bass,,1989-09-01,,400,1,/wiki/The_Black_Bass_(NES_video_game)
681,The Blue Marlin,,1992-07-01,,899,1,/wiki/The_Blue_Marlin
682,The Blues Brothers,,1992-09-01,,1443,1,/wiki/The_Blues_Brothers_(video_game)
683,The Bugs Bunny Birthday Blowout,,1990-09-01,,494,1,/wiki/The_Bugs_Bunny_Birthday_Blowout
684,The Bugs Bunny Crazy Castle,,1989-08-01,,684,1,/wiki/The_Bugs_Bunny_Crazy_Castle
685,The Fantastic Adventures of Dizzy,,,,849,0,/wiki/Fantastic_Dizzy
686,The Flintstones: Surprise at Dinosaur Peak,,1994-08-01,1994-02-24,0,1,/wiki/The_Flintstones:_Surprise_at_Dinosaur_Peak
687,The Flintstones: The Rescue of Dino &amp; Hoppy,,1991-12-01,1992-04-30,995,1,/wiki/The_Flintstones:_The_Rescue_of_Dino_%26_Hoppy
688,The Goonies II,,1987-11-01,1988-12-19,305,1,/wiki/The_Goonies_II
689,The Great Waldo Search,,1992-12-01,,1126,1,/wiki/The_Great_Waldo_Search_(video_game)
690,The Guardian Legend,,1989-04-01,1992-02-20,899,1,/wiki/The_Guardian_Legend
691,The Hunt for Red October,,1991-01-01,,299,1,/wiki/The_Hunt_for_Red_October_(console_game)
692,The Immortal,,1990-11-01,,649,1,/wiki/The_Immortal_(video_game)
693,The Incredible Crash Dummies,,1994-08-01,1993-10-21,750,1,/wiki/The_Incredible_Crash_Dummies
694,The Jetsons: Cogswell's Caper!,,1992-12-01,1993-08-26,0,1,/wiki/The_Jetsons:_Cogswell%27s_Caper!
695,The Jungle Book,,1994-08-01,1994-08-25,1167,1,/wiki/The_Jungle_Book_(video_game)
696,The Karate Kid,,1987-11-01,,345,1,/wiki/The_Karate_Kid_(video_game)
697,The Krion Conquest,,1991-01-01,,1542,1,/wiki/The_Krion_Conquest
698,The Last Ninja,,1991-02-01,,999,1,/wiki/The_Last_Ninja
699,The Last Starfighter,,1990-06-01,,556,1,/wiki/Uridium
700,The Legend of Kage,,1987-08-01,,385,1,/wiki/The_Legend_of_Kage
701,The Legend of Prince Valiant,,,1992-01-01,0,1,/wiki/The_Legend_of_Prince_Valiant#Video_games
702,The Legend of Zelda,Zelda 1,1987-08-22,1987-11-15,1819,1,/wiki/The_Legend_of_Zelda_(video_game)
703,The Lion King,,,1995-05-25,0,1,/wiki/The_Lion_King_(video_game)
704,The Little Mermaid,,1991-07-01,,500,1,/wiki/Ariel_the_Little_Mermaid
705,The Lone Ranger,,1991-08-01,,1297,1,/wiki/The_Lone_Ranger_(video_game)
706,The Mafat Conspiracy,,1990-06-01,,378,1,/wiki/The_Mafat_Conspiracy
707,The Magic of Scheherazade,,1989-12-01,,500,1,/wiki/The_Magic_of_Scheherazade
708,The Mutant Virus: Crisis in a Computer World,,1992-04-01,,0,1,/wiki/The_Mutant_Virus:_Crisis_in_a_Computer_World
709,The P'Radikus Conflict,,,,2999,0,/wiki/The_P%27Radikus_Conflict
710,The Punisher,,1990-11-01,,795,1,/wiki/The_Punisher_(1990_video_game)
711,The Ren &amp; Stimpy Show: Buckaroo$!,,1993-11-01,,0,1,/wiki/The_Ren_%26_Stimpy_Show:_Buckaroo$!
712,The Rocketeer,,1991-05-01,,414,1,/wiki/The_Rocketeer_(NES_video_game)
713,The Simpsons: Bart vs. the Space Mutants,,1991-02-01,1991-12-12,0,1,/wiki/The_Simpsons:_Bart_vs._the_Space_Mutants
714,The Simpsons: Bart vs. the World,,1991-12-01,1992-10-22,0,1,/wiki/The_Simpsons:_Bart_vs._the_World
715,The Simpsons: Bartman Meets Radioactive Man,,1992-12-01,,0,1,/wiki/The_Simpsons:_Bartman_Meets_Radioactive_Man
716,The Smurfs,,,1994-01-01,0,1,/wiki/List_of_The_Smurfs_video_games
717,The Terminator,,1992-12-01,,1250,1,/wiki/The_Terminator_(NES)
718,The Three Stooges,,1989-10-01,,524,1,/wiki/The_Three_Stooges_(video_game)
719,The Trolls in Crazyland,,,1991-01-01,10750,1,/wiki/Doki!_Doki!_Y%C5%ABenchi:_Crazy_Land_Daisakusen
720,The Ultimate Stuntman,,,,702,0,/wiki/The_Ultimate_Stuntman
721,The Uncanny X-Men,,1989-12-01,,719,1,/wiki/The_Uncanny_X-Men_(video_game)
722,The Untouchables,,1991-01-01,,799,1,/wiki/The_Untouchables_(video_game)
723,Thunder &amp; Lightning,,1990-12-01,,700,1,/wiki/Thunder_%26_Lightning_(video_game)
724,Thunderbirds,,1990-09-01,,473,1,/wiki/Thunderbirds_(game)
725,Thundercade,,1989-07-01,,300,1,/wiki/Thundercade
726,Tic-Tac 2,,,,0,0,/w/index.php?title=Tic-Tac_2&amp;action=edit&amp;redlink=1
727,Tiger Heli,,1987-09-01,1990-01-17,0,1,/wiki/Tiger_Heli
728,Tiles of Fate,,,,799,0,/wiki/Tiles_of_Fate
729,Time Lord,,1990-09-01,,202,1,/wiki/Time_Lord_(video_game)
730,Times of Lore,,1991-05-01,,1637,1,/wiki/Times_of_Lore
731,Tiny Toon Adventures,,1991-12-01,1992-10-22,699,1,/wiki/Tiny_Toon_Adventures_(video_game)
732,Tiny Toon Adventures 2: Trouble in Wackyland,,1993-04-01,1994-01-27,683,1,/wiki/Tiny_Toon_Adventures_2:_Trouble_in_Wackyland
733,Tiny Toon Adventures Cartoon Workshop,,1992-12-01,,628,1,/wiki/Tiny_Toon_Adventures_Cartoon_Workshop
734,To the Earth,,1989-11-01,1990-02-23,228,1,/wiki/To_the_Earth
735,Toki,,1991-12-01,,1551,1,/wiki/Toki_(video_game)
736,Tom and Jerry,,1991-12-01,1992-10-22,638,1,/wiki/Tom_and_Jerry_(video_game)
737,Tombs &amp; Treasure,,1991-06-01,,999,1,/wiki/Tombs_%26_Treasure
738,Toobin',,,,749,0,/wiki/Toobin%27
739,Top Gun,,1987-11-01,1988-11-30,199,1,/wiki/Top_Gun_(video_game)
740,Top Gun: The Second Mission,,1990-01-01,1991-10-24,155,1,/wiki/Top_Gun_(video_game)#The_Second_Mission
741,Top Players' Tennis,,1990-01-01,,0,1,/wiki/Top_Players%27_Tennis
742,Total Recall,,1990-08-01,,399,1,/wiki/Total_Recall_(video_game)
743,Totally Rad,,1991-03-01,,675,1,/wiki/Totally_Rad
744,Touch Down Fever,,1991-02-01,,0,1,/wiki/Touch_Down_Fever
745,Town &amp; Country II: Thrilla's Surfari,,1992-03-01,,0,1,/wiki/Town_%26_Country_II:_Thrilla%27s_Surfari
746,Town &amp; Country Surf Designs: Wood &amp; Water Rage,,1988-02-01,,0,1,/wiki/Town_%26_Country_Surf_Designs:_Wood_%26_Water_Rage
747,Toxic Crusaders,,1992-04-01,,1899,1,/wiki/Toxic_Crusaders_(video_game)
748,Track &amp; Field,,1987-04-01,,440,1,/wiki/Track_%26_Field_(video_game)
749,Track &amp; Field II,,1989-06-01,1989-11-22,199,1,/wiki/Track_%26_Field_II
750,Treasure Master,,1991-12-01,,498,1,/wiki/Treasure_Master
751,Trog!,,1991-10-01,,0,1,/wiki/Trog!
752,Trojan,,1987-02-01,1989-03-23,324,1,/wiki/Trojan_(video_game)
753,Trolls on Treasure Island,,,,1701,0,/wiki/Trolls_on_Treasure_Island
754,Twin Cobra,,1990-01-01,,438,1,/wiki/Twin_Cobra
755,Twin Eagle,,1989-10-01,,442,1,/wiki/Twin_Eagle
756,Ufouria: The Saga,,,1992-11-19,0,1,/wiki/Ufouria:_The_Saga
757,Ultima III: Exodus,,1989-02-01,,0,1,/wiki/Ultima_III:_Exodus
758,Ultima IV: Quest of the Avatar,,1990-12-01,,0,1,/wiki/Ultima_IV:_Quest_of_the_Avatar
759,Ultima V: Warriors of Destiny,,1993-01-01,,0,1,/wiki/Ultima_V:_Warriors_of_Destiny
760,Ultimate Air Combat,,1992-04-01,,950,1,/wiki/Ultimate_Air_Combat
761,Ultimate Basketball,,1990-09-01,,225,1,/wiki/Ultimate_Basketball
762,Ultimate Frogger Championship,,,,0,0,/w/index.php?title=Frogger_(game)&amp;action=edit&amp;redlink=1
763,Ultimate League Soccer,,,,1162,0,/wiki/Ultimate_League_Soccer
764,Uncharted Waters,,1991-11-01,,2499,1,/wiki/Uncharted_Waters
765,Uninvited,,1991-06-01,,2499,1,/wiki/Uninvited_(video_game)
766,Urban Champion,,1986-06-01,,550,1,/wiki/Urban_Champion
767,Vegas Dream,,1990-03-01,,287,1,/wiki/Vegas_Dream
768,Vegavox,,,,0,0,/w/index.php?title=Vegavox_(NES_homebrew)&amp;action=edit&amp;redlink=1
769,Vegavox II,,,,0,0,/w/index.php?title=Vegavox_II_(NES_homebrew)&amp;action=edit&amp;redlink=1
770,Venice Beach Volleyball,,,,715,0,/wiki/Venice_Beach_Volleyball
771,Vice: Project Doom,,1991-11-01,,999,1,/wiki/Vice:_Project_Doom
772,Videomation,,1991-06-01,,299,1,/wiki/Videomation
773,Vindicators,,,,295,0,/wiki/Vindicators
774,Volleyball,,1987-03-01,1987-11-15,577,1,/wiki/Volleyball_(video_game)
775,WCW Wrestling,,1990-04-01,,0,1,/wiki/WCW_Wrestling
776,WWF King of the Ring,,1993-11-01,,802,1,/wiki/WWF_King_of_the_Ring
777,WWF WrestleMania,,1989-01-01,,324,1,/wiki/WWF_WrestleMania_(video_game)
778,WWF WrestleMania Challenge,,1990-11-01,,336,1,/wiki/WWF_WrestleMania_Challenge
779,WWF WrestleMania: Steel Cage Challenge,,1992-09-01,,429,1,/wiki/WWF_WrestleMania:_Steel_Cage_Challenge
780,Wacky Races,,1992-05-01,,7211,1,/wiki/Wacky_Races_(video_game)
781,Wall Street Kid,,1990-06-01,,400,1,/wiki/Wall_Street_Kid
782,Wally Bear and the NO! Gang,,,,0,0,/wiki/Wally_Bear_and_the_NO!_Gang
783,Wario's Woods,,1994-12-10,,1325,1,/wiki/Wario%27s_Woods
784,Wayne Gretzky Hockey,,1991-01-01,,312,1,/wiki/Wayne_Gretzky_Hockey
785,Wayne's World,,1993-11-01,,7937,1,/wiki/Wayne%27s_World_(video_game)
786,Werewolf: The Last Warrior,,1990-11-01,1991-09-26,0,1,/wiki/Werewolf:_The_Last_Warrior
787,Wheel of Fortune,,1988-09-01,,225,1,/wiki/Wheel_of_Fortune_(video_game)
788,Wheel of Fortune Family Edition,,1990-03-01,,215,1,/wiki/Wheel_of_Fortune_(video_game)
789,Wheel of Fortune Junior Edition,,1989-10-01,,252,1,/wiki/Wheel_of_Fortune_(video_game)
790,Wheel of Fortune: Featuring Vanna White,,1992-01-01,,346,1,/wiki/Wheel_of_Fortune_(video_game)
791,Where in Time Is Carmen Sandiego?,,1991-10-01,,0,1,/wiki/Where_in_Time_Is_Carmen_Sandiego%3F_(1989)
792,Where's Waldo?,,1991-09-01,,0,1,/wiki/Where%27s_Waldo%3F_(video_game)
793,Who Framed Roger Rabbit?,,1989-09-01,,0,1,/wiki/Who_Framed_Roger_Rabbit_(1989_video_game)
794,Whomp 'Em,,1991-03-01,,1000,1,/wiki/Whomp_%27Em
795,Widget,,1992-11-01,,1750,1,/wiki/Widget_(video_game)
796,Wild Gunman,,1985-10-01,1988-02-15,997,1,/wiki/Wild_Gunman
797,Willow,,1989-12-01,1991-11-28,534,1,/wiki/Willow_(video_game)
798,"Win, Lose, or Draw",,1990-03-01,,0,1,"/wiki/Win,_Lose_or_Draw#Home_versions"
799,Winter Games,,1987-09-01,,338,1,/wiki/Winter_Games
800,Wizardry II: The Knight of Diamonds,,1992-04-01,,0,1,/wiki/Wizardry_II:_The_Knight_of_Diamonds
801,Wizardry: Proving Grounds of the Mad Overlord,,1990-07-01,,600,1,/wiki/Wizardry:_Proving_Grounds_of_the_Mad_Overlord
802,Wizards &amp; Warriors,,1987-12-01,1990-01-17,448,1,/wiki/Wizards_%26_Warriors
803,Wizards &amp; Warriors III: Kuros: Visions of Power,,1992-03-01,1993-01-21,1199,1,/wiki/Wizards_%26_Warriors_III:_Kuros:_Visions_of_Power
804,Wolverine,,1991-10-01,,795,1,/wiki/Wolverine_(video_game)
805,World Champ,,1991-04-01,,1550,1,/wiki/World_Champ
806,World Class Track Meet,,1988-08-01,,399,1,/wiki/World_Class_Track_Meet
807,World Games,,1989-03-01,,430,1,/wiki/World_Games_(video_game)
808,Wrath of the Black Manta,,1990-04-01,1991-01-24,199,1,/wiki/Wrath_of_the_Black_Manta
809,Wrecking Crew,,1985-10-01,1987-10-15,928,1,/wiki/Wrecking_Crew_(video_game)
810,Wurm: Journey to the Center of the Earth,,1991-11-01,,697,1,/wiki/Wurm:_Journey_to_the_Center_of_the_Earth
811,Xenophobe,,1988-12-01,,304,1,/wiki/Xenophobe_(video_game)
812,Xevious,,1988-09-01,1989-10-25,271,1,/wiki/Xevious
813,Xexyz,,1990-04-01,,595,1,/wiki/Xexyz
814,Yo! Noid,,1990-11-01,,0,1,/wiki/Yo!_Noid
815,Yoshi,,1992-06-01,1992-12-30,498,1,/wiki/Yoshi_(video_game)
816,Yoshi's Cookie,,1993-04-01,1994-04-28,400,1,/wiki/Yoshi%27s_Cookie
817,Young Indiana Jones Chronicles,,1992-12-01,,1899,1,/wiki/The_Young_Indiana_Jones_Chronicles
818,Zanac,,1987-10-01,,595,1,/wiki/Zanac
819,Zelda II: The Adventure of Link,Zelda 2,1988-12-01,1988-09-26,1174,1,/wiki/Zelda_II:_The_Adventure_of_Link
820,Zen the Intergalactic Ninja,,1993-03-01,,0,1,/wiki/Zen_the_Intergalactic_Ninja
821,Zoda's Revenge: StarTropics II,,1994-03-01,,0,1,/wiki/Zoda%27s_Revenge:_StarTropics_II
822,Zombie Nation,,1991-09-01,,15607,1,/wiki/Zombie_Nation_(video_game)
